,gender,age,emotion,base,rewriting,semantic,transformation
3270,مرد,40-69,غمگین,آیا می دانید که انرژی زیادی را صرف تلاش برای تغییر رفتار و رفتار افراد اطراف خود کرده اید؟,فکر می کنید سعی در کنترل کسی دارید؟,8,LOW
3271,زن,40-69,غمگین,فکر می کنید اگر دیگران رفتار خود را تغییر دهند ، زندگی شما آسان تر خواهد بود؟,فکر می کنید سعی در کنترل کسی دارید؟,8,LOW
3272,زن,18-39,غمگین,من می خواهم بدانم که آیا شما همیشه فکر می کنید که مشکلی ایجاد کرده اید ، حتی اگر این تقصیر شما نیست؟,وقتی مشکلی وجود دارد ، آیا همیشه خود را سرزنش می کنید و سرزنش می کنید؟,9,LOW
3273,زن,40-69,غمگین,وقتی چیزی پیش می رود ، آیا همیشه مسئولیت خود را بر عهده می گیرید یا خود را مقصر می دانید که اتفاق افتاده است؟,وقتی مشکلی وجود دارد ، آیا همیشه خود را سرزنش می کنید و سرزنش می کنید؟,9,LOW
3274,مرد,18-39,غمگین,آیا همیشه سعی می کنید خود را به دلیل موقعیت ها و وقایع منفی سرزنش کنید؟,وقتی مشکلی وجود دارد ، آیا همیشه خود را سرزنش می کنید و سرزنش می کنید؟,9,LOW
3275,مرد,18-39,غمگین,اگر مشکلی وجود داشته باشد ، آیا همیشه احساس سرزنش می کنید و اتهامات همیشه به خودتان می افتد؟,وقتی مشکلی وجود دارد ، آیا همیشه خود را سرزنش می کنید و سرزنش می کنید؟,9,LOW
3276,مرد,40-69,غمگین,وقتی مشکلی پیش آمد ، آیا همیشه عذرخواهی می کنید و تقصیر خود را احساس می کنید؟,وقتی مشکلی وجود دارد ، آیا همیشه خود را سرزنش می کنید و سرزنش می کنید؟,9,LOW
3277,زن,18-39,غمگین,اگر مشکلی پیش آمد ، آیا همیشه از خود انتقاد می کنید؟,وقتی مشکلی وجود دارد ، آیا همیشه خود را سرزنش می کنید و سرزنش می کنید؟,9,LOW
3278,زن,18-39,غمگین,آیا همیشه وقتی چیزی پیش می رود ، خود را سرزنش می کنید؟,وقتی مشکلی وجود دارد ، آیا همیشه خود را سرزنش می کنید و سرزنش می کنید؟,9,LOW
3279,مرد,40-69,غمگین,وقتی اوضاع برای شما خوب نیست ، آیا همیشه مسئولیت خود را به سمت خود سوق می دهید؟آیا همیشه اشتباهات خود را مقصر می دانید؟,وقتی مشکلی وجود دارد ، آیا همیشه خود را سرزنش می کنید و سرزنش می کنید؟,9,LOW
3280,مرد,18-39,غمگین,وقتی مشکلی پیش آمد ، آیا همیشه خود را سرزنش می کنید؟,وقتی مشکلی وجود دارد ، آیا همیشه خود را سرزنش می کنید و سرزنش می کنید؟,9,LOW
3281,زن,40-69,غمگین,اگر بتوانم این را بپرسم ، آیا همیشه فکر می کنید هر اتفاقی که افتاده است تقصیر شماست؟,وقتی مشکلی وجود دارد ، آیا همیشه خود را سرزنش می کنید و سرزنش می کنید؟,9,LOW
3282,مرد,18-39,غمگین,آیا شما همیشه مسئولیت هرگونه منفی در زندگی را بر عهده دارید ، حتی اگر مسئولیت آن نباشید؟,وقتی مشکلی وجود دارد ، آیا همیشه خود را سرزنش می کنید و سرزنش می کنید؟,9,LOW
3283,زن,18-39,غمگین,آیا می گویید اغلب به خودتان خیلی سخت هستید؟,وقتی مشکلی وجود دارد ، آیا همیشه خود را سرزنش می کنید و سرزنش می کنید؟,9,LOW
3284,مرد,18-39,غمگین,طبیعی است که خودمان را به خاطر مشکلات خود سرزنش کنیم ، اما باید مراقب باشیم که آن را به یک عادت مخرب تبدیل نکنیم.آیا متوجه شده اید که همیشه خود را به خاطر هیچ اشتباهی سرزنش می کنید؟,وقتی مشکلی وجود دارد ، آیا همیشه خود را سرزنش می کنید و سرزنش می کنید؟,9,LOW
3285,مرد,18-39,غمگین,آیا می گویید وقتی مشکلی وجود دارد ، آیا همیشه احساس مسئولیت می کنید؟,وقتی مشکلی وجود دارد ، آیا همیشه خود را سرزنش می کنید و سرزنش می کنید؟,9,LOW
3286,مرد,18-39,غمگین,وقتی چیزی پیش می رود ، آیا همیشه خود را سرزنش می کنید و سرزنش می کنید ، حتی اگر بدانید که این تقصیر خود شما حتی در قلب شما نیست؟,وقتی مشکلی وجود دارد ، آیا همیشه خود را سرزنش می کنید و سرزنش می کنید؟,9,LOW
3287,مرد,18-39,غمگین,آیا همیشه خود را به خاطر همه اشتباهات زندگی سرزنش می کنید؟,وقتی مشکلی وجود دارد ، آیا همیشه خود را سرزنش می کنید و سرزنش می کنید؟,9,LOW
3288,مرد,18-39,غمگین,آیا همیشه احساس می کنید که دلیل اشتباه کردن هستید؟,وقتی مشکلی وجود دارد ، آیا همیشه خود را سرزنش می کنید و سرزنش می کنید؟,9,LOW
3289,زن,18-39,غمگین,من می خواهم بدانم که آیا فکر می کنید وقتی مشکلی دارید همیشه خود را سرزنش می کنید.,وقتی مشکلی وجود دارد ، آیا همیشه خود را سرزنش می کنید و سرزنش می کنید؟,9,LOW
3290,زن,40-69,غمگین,اگر بپرسم ، آیا همیشه احساس آشفتگی می کنید؟,وقتی مشکلی وجود دارد ، آیا همیشه خود را سرزنش می کنید و سرزنش می کنید؟,9,LOW
3291,مرد,18-39,غمگین,آیا متوجه می شوید که همیشه خود را به خاطر اشتباهی سرزنش می کنید ، حتی اگر نتوانید آنها را کنترل کنید؟,وقتی مشکلی وجود دارد ، آیا همیشه خود را سرزنش می کنید و سرزنش می کنید؟,9,LOW
3292,مرد,40-69,غمگین,آیا همیشه فکر می کنید که دلیل اصلی مشکل هستید؟,وقتی مشکلی وجود دارد ، آیا همیشه خود را سرزنش می کنید و سرزنش می کنید؟,9,LOW
3293,زن,40-69,غمگین,وقتی مشکلی پیش آمد ، فکر می کنید همیشه باید خود را مقصر بدانید؟,وقتی مشکلی وجود دارد ، آیا همیشه خود را سرزنش می کنید و سرزنش می کنید؟,9,LOW
3294,مرد,18-39,غمگین,وقتی مشکلی پیش آمد ، آیا همیشه تمایل دارید که خود را سرزنش کنید و آیا واقعاً اشتباه می کنید یا نه؟,وقتی مشکلی وجود دارد ، آیا همیشه خود را سرزنش می کنید و سرزنش می کنید؟,9,LOW
3295,مرد,40-69,غمگین,از پاسختان ممنونم.وقتی کارها همانطور که انتظار می رود انجام نمی شود ، آیا احساس می کنید همیشه خود را مقصر و متهم می کنید؟,وقتی مشکلی وجود دارد ، آیا همیشه خود را سرزنش می کنید و سرزنش می کنید؟,9,LOW
3296,مرد,18-39,غمگین,من می خواهم که شما متوقف شوید ، به این فکر کنید که آیا همیشه در هنگام بروز مشکل ، خود را سرزنش می کنید؟,وقتی مشکلی وجود دارد ، آیا همیشه خود را سرزنش می کنید و سرزنش می کنید؟,9,LOW
3297,مرد,18-39,غمگین,شاید شما بگویید ، وقتی مشکلی پیش می آید ، همیشه خود را سرزنش می کنید؟,وقتی مشکلی وجود دارد ، آیا همیشه خود را سرزنش می کنید و سرزنش می کنید؟,9,LOW
